Log,LoggingLevel,Method
dfs.https.enable is deprecated. Please use dfs.http.policy.,warn,<org.apache.hadoop.hdfs.DFSUtil: org.apache.hadoop.http.HttpConfig$Policy getHttpPolicy(org.apache.hadoop.conf.Configuration)>
Namenode for  nsId  remains unresolved for ID  nnId .  Check your hdfs-site.xml file to  ensure namenodes are configured properly. ,warn,"<org.apache.hadoop.hdfs.DFSUtil: java.util.Map getAddressesForNameserviceId(org.apache.hadoop.conf.Configuration,java.lang.String,java.lang.String,java.lang.String[])>"
Exception in creating socket address  <*> ,warn,"<org.apache.hadoop.hdfs.DFSUtil: java.lang.String[] getSuffixIDs(org.apache.hadoop.conf.Configuration,java.lang.String,java.lang.String,java.lang.String,org.apache.hadoop.hdfs.DFSUtil$AddressMatcher)>"
"DFSClient writeChunk allocating new packet seqno= <*> , src= <*> , packetSize= <*> , chunksPerPacket= <*> , bytesCurBlock= <*> ",debug,"<org.apache.hadoop.hdfs.DFSOutputStream: void writeChunk(byte[],int,int,byte[],int,int)>"
"DFSClient writeChunk packet full seqno= <*> , src= <*> , bytesCurBlock= <*> , blockSize= <*> , appendChunk= <*> ",debug,"<org.apache.hadoop.hdfs.DFSOutputStream: void writeChunk(byte[],int,int,byte[],int,int)>"
Waiting for ack for:  seqno ,debug,<org.apache.hadoop.hdfs.DFSOutputStream: void waitForAckedSeqno(long)>
Slow waitForAckedSeqno took  <*> ms (threshold= <*> ms) ,warn,<org.apache.hadoop.hdfs.DFSOutputStream: void waitForAckedSeqno(long)>
Queued packet  <*> ,debug,<org.apache.hadoop.hdfs.DFSOutputStream: void queueCurrentPacket()>
DFSClient flush() : bytesCurBlock  <*>  lastFlushOffset  <*> ,debug,"<org.apache.hadoop.hdfs.DFSOutputStream: void flushOrSync(boolean,java.util.EnumSet)>"
Unable to persist blocks in hflush for  <*> ,warn,"<org.apache.hadoop.hdfs.DFSOutputStream: void flushOrSync(boolean,java.util.EnumSet)>"
Error while syncing,warn,"<org.apache.hadoop.hdfs.DFSOutputStream: void flushOrSync(boolean,java.util.EnumSet)>"
"computePacketChunkSize: src= <*> , chunkSize= chunkSize , chunksPerPacket= <*> , packetSize= <*> ",debug,"<org.apache.hadoop.hdfs.DFSOutputStream: void computePacketChunkSize(int,int)>"
Unable to close file because dfsclient  was unable to contact the HDFS servers. clientRunning  <*>  hdfsTimeout  <*> ,info,<org.apache.hadoop.hdfs.DFSOutputStream: void completeFile(org.apache.hadoop.hdfs.protocol.ExtendedBlock)>
Could not complete  <*>  retrying... ,info,<org.apache.hadoop.hdfs.DFSOutputStream: void completeFile(org.apache.hadoop.hdfs.protocol.ExtendedBlock)>
Caught exception ,warn,<org.apache.hadoop.hdfs.DFSOutputStream: void completeFile(org.apache.hadoop.hdfs.protocol.ExtendedBlock)>
Set non-null progress callback on DFSOutputStream  src ,debug,"<org.apache.hadoop.hdfs.DFSOutputStream: void <init>(org.apache.hadoop.hdfs.DFSClient,java.lang.String,org.apache.hadoop.util.Progressable,org.apache.hadoop.hdfs.protocol.HdfsFileStatus,org.apache.hadoop.util.DataChecksum)>"
Connecting to datanode  <*> ,debug,"<org.apache.hadoop.hdfs.DFSOutputStream: java.net.Socket createSocketForPipeline(org.apache.hadoop.hdfs.protocol.DatanodeInfo,int,org.apache.hadoop.hdfs.DFSClient)>"
Send buf size  <*> ,debug,"<org.apache.hadoop.hdfs.DFSOutputStream: java.net.Socket createSocketForPipeline(org.apache.hadoop.hdfs.protocol.DatanodeInfo,int,org.apache.hadoop.hdfs.DFSClient)>"
Allocating new block,debug,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: void run()>
Append to block  <*> ,debug,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: void run()>
DataStreamer block  <*>  sending packet  e_ ,debug,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: void run()>
Caught exception ,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: void run()>
Caught exception ,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: void run()>
Caught exception ,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: void run()>
DataStreamer Exception,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: void run()>
Closing old block  <*> ,debug,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: void endBlock()>
Caught exception ,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: void closeResponder()>
lastAckedSeqno =  <*> ,debug,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: void addDatanode2ExistingPipeline()>
Abandoning  <*> ,info,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: org.apache.hadoop.hdfs.protocol.LocatedBlock nextBlockOutputStream()>
Excluding datanode  <*> ,info,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: org.apache.hadoop.hdfs.protocol.LocatedBlock nextBlockOutputStream()>
Exception while adding a block,info,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: org.apache.hadoop.hdfs.protocol.LocatedBlock locateFollowingBlock(long,org.apache.hadoop.hdfs.protocol.DatanodeInfo[])>"
Waiting for replication for  <*>  seconds ,info,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: org.apache.hadoop.hdfs.protocol.LocatedBlock locateFollowingBlock(long,org.apache.hadoop.hdfs.protocol.DatanodeInfo[])>"
NotReplicatedYetException sleeping  <*>  retries left  retries ,warn,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: org.apache.hadoop.hdfs.protocol.LocatedBlock locateFollowingBlock(long,org.apache.hadoop.hdfs.protocol.DatanodeInfo[])>"
Caught exception ,warn,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: org.apache.hadoop.hdfs.protocol.LocatedBlock locateFollowingBlock(long,org.apache.hadoop.hdfs.protocol.DatanodeInfo[])>"
Could not get block locations. Source file \ <*> \ - Aborting... ,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean setupPipelineForAppendOrRecovery()>
Error Recovery for block  <*>  in pipeline  $u : bad datanode  <*> ,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean setupPipelineForAppendOrRecovery()>
Failed to replace datanode. Continue with the remaining datanodes since dfs.client.block.write.replace-datanode-on-failure.best-effort is set to true.,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean setupPipelineForAppendOrRecovery()>
Datanode did not restart in time:  <*> ,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean setupPipelineForAppendOrRecovery()>
Error Recovery for  <*>  waiting for responder to exit.  ,info,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean processDatanodeError()>
Error recovering pipeline for writing  <*> . Already retried  times for the same packet. ,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean processDatanodeError()>
pipeline =  <*> ,debug,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean createBlockOutputStream(org.apache.hadoop.hdfs.protocol.DatanodeInfo[],org.apache.hadoop.hdfs.StorageType[],long,boolean)>"
nodes are empty for write pipeline of block  <*> ,info,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean createBlockOutputStream(org.apache.hadoop.hdfs.protocol.DatanodeInfo[],org.apache.hadoop.hdfs.StorageType[],long,boolean)>"
Exception in createBlockOutputStream,info,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean createBlockOutputStream(org.apache.hadoop.hdfs.protocol.DatanodeInfo[],org.apache.hadoop.hdfs.StorageType[],long,boolean)>"
"Will fetch a new encryption key and retry, encryption key was invalid when connecting to  <*>  :  <*> ",info,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean createBlockOutputStream(org.apache.hadoop.hdfs.protocol.DatanodeInfo[],org.apache.hadoop.hdfs.StorageType[],long,boolean)>"
Waiting for the datanode to be restarted:  <*> ,info,"<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer: boolean createBlockOutputStream(org.apache.hadoop.hdfs.protocol.DatanodeInfo[],org.apache.hadoop.hdfs.StorageType[],long,boolean)>"
DFSClient  $u ,debug,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer$ResponseProcessor: void run()>
A datanode is restarting:  <*> ,info,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer$ResponseProcessor: void run()>
"Slow ReadProcessor read fields took  duration ms (threshold= <*> ms); ack:  $u , targets:  <*> ",warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer$ResponseProcessor: void run()>
DFSOutputStream ResponseProcessor exception  for block  <*> ,warn,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer$ResponseProcessor: void run()>
Removing node  <*>  from the excluded nodes list ,info,<org.apache.hadoop.hdfs.DFSOutputStream$DataStreamer$2: void onRemoval(com.google.common.cache.RemovalNotification)>
Exception while seek to  targetPos  from  <*>  of  <*>  from  <*> ,debug,<org.apache.hadoop.hdfs.DFSInputStream: void seek(long)>
"BlockReader failed to seek to  targetPos . Instead, it seeked to  <*> . ",warn,<org.apache.hadoop.hdfs.DFSInputStream: void seek(long)>
Last block locations not available. Datanodes might not have reported blocks completely. Will retry for  retriesForLastBlockLength  times ,warn,<org.apache.hadoop.hdfs.DFSInputStream: void openInfo()>
error closing blockReader,error,<org.apache.hadoop.hdfs.DFSInputStream: void closeCurrentBlockReader()>
"closing file  <*> , but there are still  unreleased ByteBuffers allocated by read().   Please release  <*> . ",warn,<org.apache.hadoop.hdfs.DFSInputStream: void close()>
"Will fetch a new encryption key and retry, encryption key was invalid when connecting to  targetAddr  :  <*> ",info,"<org.apache.hadoop.hdfs.DFSInputStream: void actualGetFromOneDataNode(org.apache.hadoop.hdfs.DFSInputStream$DNAddrPair,org.apache.hadoop.hdfs.protocol.LocatedBlock,long,long,byte[],int,java.util.Map)>"
fetchBlockByteRange(). Got a checksum exception for  <*>  at  <*> : <*>  from  chosenNode ,warn,"<org.apache.hadoop.hdfs.DFSInputStream: void actualGetFromOneDataNode(org.apache.hadoop.hdfs.DFSInputStream$DNAddrPair,org.apache.hadoop.hdfs.protocol.LocatedBlock,long,long,byte[],int,java.util.Map)>"
Connection failure:  <*> ,warn,"<org.apache.hadoop.hdfs.DFSInputStream: void actualGetFromOneDataNode(org.apache.hadoop.hdfs.DFSInputStream$DNAddrPair,org.apache.hadoop.hdfs.protocol.LocatedBlock,long,long,byte[],int,java.util.Map)>"
Successfully connected to  <*>  for  <*> ,info,<org.apache.hadoop.hdfs.DFSInputStream: org.apache.hadoop.hdfs.protocol.DatanodeInfo blockSeekTo(long)>
"Will fetch a new encryption key and retry, encryption key was invalid when connecting to  <*>  :  <*> ",info,<org.apache.hadoop.hdfs.DFSInputStream: org.apache.hadoop.hdfs.protocol.DatanodeInfo blockSeekTo(long)>
"Failed to connect to  <*>  for block , add to deadNodes and continue.  <*> ",warn,<org.apache.hadoop.hdfs.DFSInputStream: org.apache.hadoop.hdfs.protocol.DatanodeInfo blockSeekTo(long)>
Connecting to datanode  <*> ,debug,"<org.apache.hadoop.hdfs.DFSInputStream: org.apache.hadoop.hdfs.DFSInputStream$DNAddrPair getBestNodeDNAddrPair(org.apache.hadoop.hdfs.protocol.LocatedBlock,java.util.Collection)>"
No node available for  <*> ,info,"<org.apache.hadoop.hdfs.DFSInputStream: org.apache.hadoop.hdfs.DFSInputStream$DNAddrPair chooseDataNode(org.apache.hadoop.hdfs.protocol.LocatedBlock,java.util.Collection)>"
Could not obtain  <*>  from any node:  <*> <*> . Will get new block locations from namenode and retry... ,info,"<org.apache.hadoop.hdfs.DFSInputStream: org.apache.hadoop.hdfs.DFSInputStream$DNAddrPair chooseDataNode(org.apache.hadoop.hdfs.protocol.LocatedBlock,java.util.Collection)>"
<*> <*> . Throwing a BlockMissingException ,warn,"<org.apache.hadoop.hdfs.DFSInputStream: org.apache.hadoop.hdfs.DFSInputStream$DNAddrPair chooseDataNode(org.apache.hadoop.hdfs.protocol.LocatedBlock,java.util.Collection)>"
"DFS chooseDataNode: got #  <*>  IOException, will wait for  <*>  msec. ",warn,"<org.apache.hadoop.hdfs.DFSInputStream: org.apache.hadoop.hdfs.DFSInputStream$DNAddrPair chooseDataNode(org.apache.hadoop.hdfs.protocol.LocatedBlock,java.util.Collection)>"
Failed to getReplicaVisibleLength from datanode  datanode  for block  <*> ,debug,<org.apache.hadoop.hdfs.DFSInputStream: long readBlockLength(org.apache.hadoop.hdfs.protocol.LocatedBlock)>
newInfo =  <*> ,debug,<org.apache.hadoop.hdfs.DFSInputStream: long fetchLocatedBlocksAndGetLastBlockLength()>
Unable to perform a zero-copy read from offset  curPos  of  <*> ;  length  bytes left in block.   blockPos= blockPos ; curPos= curPos ; curEnd= curEnd ,debug,"<org.apache.hadoop.hdfs.DFSInputStream: java.nio.ByteBuffer tryReadZeroCopy(int,java.util.EnumSet)>"
Reducing read length from  maxLength  to  length  to avoid going more than one byte  past the end of the block.  blockPos= blockPos ; curPos= curPos ; curEnd= curEnd ,debug,"<org.apache.hadoop.hdfs.DFSInputStream: java.nio.ByteBuffer tryReadZeroCopy(int,java.util.EnumSet)>"
"Unable to perform a zero-copy read from offset  curPos  of  <*> ; -bit MappedByteBuffer limit  exceeded.  blockPos= blockPos , curEnd= curEnd ",debug,"<org.apache.hadoop.hdfs.DFSInputStream: java.nio.ByteBuffer tryReadZeroCopy(int,java.util.EnumSet)>"
Reducing read length from  maxLength  to  length  to avoid -bit limit.   blockPos= blockPos ; curPos= curPos ; curEnd= curEnd ,debug,"<org.apache.hadoop.hdfs.DFSInputStream: java.nio.ByteBuffer tryReadZeroCopy(int,java.util.EnumSet)>"
unable to perform a zero-copy read from offset  curPos  of  <*> ; BlockReader#getClientMmap returned  null. ,debug,"<org.apache.hadoop.hdfs.DFSInputStream: java.nio.ByteBuffer tryReadZeroCopy(int,java.util.EnumSet)>"
readZeroCopy read  length  bytes from offset  curPos  via the zero-copy read  path.  blockEnd =  <*> ,debug,"<org.apache.hadoop.hdfs.DFSInputStream: java.nio.ByteBuffer tryReadZeroCopy(int,java.util.EnumSet)>"
DFS Read,warn,"<org.apache.hadoop.hdfs.DFSInputStream: int readWithStrategy(org.apache.hadoop.hdfs.DFSInputStream$ReaderStrategy,int,int)>"
Found Checksum error for  <*>  from  <*>  at  <*> ,warn,"<org.apache.hadoop.hdfs.DFSInputStream: int readBuffer(org.apache.hadoop.hdfs.DFSInputStream$ReaderStrategy,int,int,java.util.Map)>"
Exception while reading from  <*>  of  <*>  from  <*> ,warn,"<org.apache.hadoop.hdfs.DFSInputStream: int readBuffer(org.apache.hadoop.hdfs.DFSInputStream$ReaderStrategy,int,int,java.util.Map)>"
Access token was invalid when connecting to  targetAddr  :  ex ,info,"<org.apache.hadoop.hdfs.DFSInputStream: boolean tokenRefetchNeeded(java.io.IOException,java.net.InetSocketAddress)>"
"take(): poll() returned null, sleeping for {} ms",debug,<org.apache.hadoop.hdfs.DFSInotifyEventInputStream: org.apache.hadoop.hdfs.inotify.EventBatch take()>
timed poll(): timed out,debug,"<org.apache.hadoop.hdfs.DFSInotifyEventInputStream: org.apache.hadoop.hdfs.inotify.EventBatch poll(long,java.util.concurrent.TimeUnit)>"
"timed poll(): poll() returned null, sleeping for {} ms",debug,"<org.apache.hadoop.hdfs.DFSInotifyEventInputStream: org.apache.hadoop.hdfs.inotify.EventBatch poll(long,java.util.concurrent.TimeUnit)>"
"poll(): lastReadTxid is -, reading current txid from NN",debug,<org.apache.hadoop.hdfs.DFSInotifyEventInputStream: org.apache.hadoop.hdfs.inotify.EventBatch poll()>
poll(): read no edits from the NN when requesting edits after txid {},debug,<org.apache.hadoop.hdfs.DFSInotifyEventInputStream: org.apache.hadoop.hdfs.inotify.EventBatch poll()>
Found corruption while reading  file . Error repairing corrupt blocks. Bad blocks remain. ,info,"<org.apache.hadoop.hdfs.DFSClient: void reportChecksumFailure(java.lang.String,org.apache.hadoop.hdfs.protocol.LocatedBlock[])>"
Using hedged reads; pool threads= num ,debug,<org.apache.hadoop.hdfs.DFSClient: void initThreadsNumForHedgedReads(int)>
Clearing encryption key,debug,<org.apache.hadoop.hdfs.DFSClient: void clearDataEncryptionKey()>
Cancelling  <*> ,info,<org.apache.hadoop.hdfs.DFSClient: void cancelDelegationToken(org.apache.hadoop.security.token.Token)>
Using legacy short-circuit local reads.,debug,"<org.apache.hadoop.hdfs.DFSClient: void <init>(java.net.URI,org.apache.hadoop.hdfs.protocol.ClientProtocol,org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.FileSystem$Statistics)>"
No KeyProvider found.,debug,"<org.apache.hadoop.hdfs.DFSClient: void <init>(java.net.URI,org.apache.hadoop.hdfs.protocol.ClientProtocol,org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.FileSystem$Statistics)>"
Found KeyProvider:  <*> ,debug,"<org.apache.hadoop.hdfs.DFSClient: void <init>(java.net.URI,org.apache.hadoop.hdfs.protocol.ClientProtocol,org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.FileSystem$Statistics)>"
Using local interfaces [ <*> ] with addresses [ <*> ] ,debug,"<org.apache.hadoop.hdfs.DFSClient: void <init>(java.net.URI,org.apache.hadoop.hdfs.protocol.ClientProtocol,org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.FileSystem$Statistics)>"
"dfs.client.test.drop.namenode.response.number is set to  <*> , this hacked client will proactively drop responses ",warn,"<org.apache.hadoop.hdfs.DFSClient: void <init>(java.net.URI,org.apache.hadoop.hdfs.protocol.ClientProtocol,org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.FileSystem$Statistics)>"
Created  <*> ,info,<org.apache.hadoop.hdfs.DFSClient: org.apache.hadoop.security.token.Token getDelegationToken(org.apache.hadoop.io.Text)>
Cannot get delegation token from  renewer ,info,<org.apache.hadoop.hdfs.DFSClient: org.apache.hadoop.security.token.Token getDelegationToken(org.apache.hadoop.io.Text)>
Getting new encryption token from NN,debug,<org.apache.hadoop.hdfs.DFSClient: org.apache.hadoop.hdfs.security.token.block.DataEncryptionKey newDataEncryptionKey()>
