Log,LoggingLevel,Method
The `ListTransactions` request sent to broker {} failed because the coordinator is still loading state. Will try again after backing off,debug,"<org.apache.kafka.clients.admin.internals.ListTransactionsHandler: org.apache.kafka.clients.admin.internals.AdminApiHandler$ApiResult handleResponse(org.apache.kafka.common.Node,java.util.Set,org.apache.kafka.common.requests.AbstractResponse)>"
The `ListTransactions` request sent to broker {} failed because the coordinator is shutting down,debug,"<org.apache.kafka.clients.admin.internals.ListTransactionsHandler: org.apache.kafka.clients.admin.internals.AdminApiHandler$ApiResult handleResponse(org.apache.kafka.common.Node,java.util.Set,org.apache.kafka.common.requests.AbstractResponse)>"
The `ListTransactions` request sent to broker {} failed because of an unexpected error {},error,"<org.apache.kafka.clients.admin.internals.ListTransactionsHandler: org.apache.kafka.clients.admin.internals.AdminApiHandler$ApiResult handleResponse(org.apache.kafka.common.Node,java.util.Set,org.apache.kafka.common.requests.AbstractResponse)>"
Attempting to append record {} with callback {} to topic {} partition {},trace,"<org.apache.kafka.clients.producer.KafkaProducer: java.util.concurrent.Future doSend(org.apache.kafka.clients.producer.ProducerRecord,org.apache.kafka.clients.producer.Callback)>"
Retrying append due to new batch creation for topic {} partition {}. The old partition was {},trace,"<org.apache.kafka.clients.producer.KafkaProducer: java.util.concurrent.Future doSend(org.apache.kafka.clients.producer.ProducerRecord,org.apache.kafka.clients.producer.Callback)>"
Waking up the sender since topic {} partition {} is either full or getting a new batch,trace,"<org.apache.kafka.clients.producer.KafkaProducer: java.util.concurrent.Future doSend(org.apache.kafka.clients.producer.ProducerRecord,org.apache.kafka.clients.producer.Callback)>"
Exception occurred during message send:,debug,"<org.apache.kafka.clients.producer.KafkaProducer: java.util.concurrent.Future doSend(org.apache.kafka.clients.producer.ProducerRecord,org.apache.kafka.clients.producer.Callback)>"
Error getting JMX attribute \'{}\',warn,<org.apache.kafka.common.metrics.JmxReporter$KafkaMbean: javax.management.AttributeList getAttributes(java.lang.String[])>
Login module not specified in JAAS config,<init>,"<org.apache.kafka.common.security.JaasConfig: void <init>(java.lang.String,java.lang.String)>"
Exception handling close on authentication failure node {},error,<org.apache.kafka.common.network.Selector: void handleCloseOnAuthenticationFailure(org.apache.kafka.common.network.KafkaChannel)>
message,trace,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void trace(java.lang.String,java.lang.Object[])>"
Received successful Heartbeat response,debug,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$HeartbeatResponseHandler: void handle(org.apache.kafka.common.requests.HeartbeatResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Attempt to heartbeat failed since coordinator {} is either not started or not valid,info,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$HeartbeatResponseHandler: void handle(org.apache.kafka.common.requests.HeartbeatResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Ignoring heartbeat response with error {} during {} state,debug,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$HeartbeatResponseHandler: void handle(org.apache.kafka.common.requests.HeartbeatResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
"Attempt to heartbeat with {} and group instance id {} failed due to {}, resetting generation",info,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$HeartbeatResponseHandler: void handle(org.apache.kafka.common.requests.HeartbeatResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
"Attempt to heartbeat with stale {} and group instance id {} failed due to {}, ignoring the error",info,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$HeartbeatResponseHandler: void handle(org.apache.kafka.common.requests.HeartbeatResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
No broker available to send FindCoordinator request,debug,<org.apache.kafka.clients.consumer.internals.AbstractCoordinator: org.apache.kafka.clients.consumer.internals.RequestFuture lookupCoordinator()>
"Error when registering metric on , <*>, ",error,<org.apache.kafka.common.metrics.Metrics: void registerMetric(org.apache.kafka.common.metrics.KafkaMetric)>
Registered metric named {},trace,<org.apache.kafka.common.metrics.Metrics: void registerMetric(org.apache.kafka.common.metrics.KafkaMetric)>
Server response mentioned unknown topic {},warn,<org.apache.kafka.clients.admin.KafkaAdminClient$17: void handleResponse(org.apache.kafka.common.requests.AbstractResponse)>
Server response mentioned unknown user {},warn,"<org.apache.kafka.clients.admin.KafkaAdminClient$32: void lambda$handleResponse$7(java.util.Map,org.apache.kafka.common.message.AlterUserScramCredentialsResponseData$AlterUserScramCredentialsResult)>"
NOT_LOGGED_IN,<init>,<org.apache.kafka.common.security.oauthbearer.OAuthBearerLoginModule$LoginState: void <clinit>()>
LOGGED_IN_NOT_COMMITTED,<init>,<org.apache.kafka.common.security.oauthbearer.OAuthBearerLoginModule$LoginState: void <clinit>()>
COMMITTED,<init>,<org.apache.kafka.common.security.oauthbearer.OAuthBearerLoginModule$LoginState: void <clinit>()>
"dirs, ",<init>,"<org.apache.kafka.common.message.AlterReplicaLogDirsRequestDataJsonConverter: org.apache.kafka.common.message.AlterReplicaLogDirsRequestData read(com.fasterxml.jackson.databind.JsonNode,short)>"
Principal={}: Not attempting to re-login since the last re-login was attempted less than {} seconds before.,warn,<org.apache.kafka.common.security.kerberos.KerberosLogin: boolean hasSufficientTimeElapsed()>
Interrupted while waiting for consumer heartbeat thread to close,warn,<org.apache.kafka.clients.consumer.internals.AbstractCoordinator: void closeHeartbeatThread()>
ProducerId of partition {} set to {} with epoch {}. Reinitialize sequence at beginning.,debug,<org.apache.kafka.clients.producer.internals.TransactionManager: void maybeUpdateProducerIdAndEpoch(org.apache.kafka.common.TopicPartition)>
Key ID {} was too long to cache,warn,<org.apache.kafka.common.security.oauthbearer.secured.RefreshingHttpsJwks: boolean maybeExpediteRefresh(java.lang.String)>
"For key ID {}, nextCheckTime: {}, currTime: {}",debug,<org.apache.kafka.common.security.oauthbearer.secured.RefreshingHttpsJwks: boolean maybeExpediteRefresh(java.lang.String)>
Removed sensor with name {},trace,<org.apache.kafka.common.metrics.Metrics: void removeSensor(java.lang.String)>
Seeking to offset {} for partition {},info,"<org.apache.kafka.clients.consumer.KafkaConsumer: void seek(org.apache.kafka.common.TopicPartition,long)>"
Retrying to fetch metadata.,info,"<org.apache.kafka.clients.admin.KafkaAdminClient: void rescheduleMetadataTask(org.apache.kafka.clients.admin.internals.MetadataOperationContext,java.util.function.Supplier)>"
ProducerId: {}; Set last ack\'d sequence number for topic-partition {} to {},debug,"<org.apache.kafka.clients.producer.internals.TransactionManager: void handleCompletedBatch(org.apache.kafka.clients.producer.internals.ProducerBatch,org.apache.kafka.common.requests.ProduceResponse$PartitionResponse)>"
message,error,<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void error(java.lang.String)>
"Close timed out with {} pending requests to coordinator, terminating client connections",warn,<org.apache.kafka.clients.consumer.internals.AbstractCoordinator: void close(org.apache.kafka.common.utils.Timer)>
"Close timed out with {} pending requests to coordinator, terminating client connections",warn,<org.apache.kafka.clients.consumer.internals.AbstractCoordinator: void close(org.apache.kafka.common.utils.Timer)>
message,error,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void error(java.lang.String,java.lang.Object,java.lang.Object)>"
{} attempting protocol downgrade and then retry.,debug,"<org.apache.kafka.clients.admin.KafkaAdminClient$Call: void fail(long,java.lang.Throwable)>"
{} failed with non-retriable exception after {} attempt(s),debug,"<org.apache.kafka.clients.admin.KafkaAdminClient$Call: void fail(long,java.lang.Throwable)>"
{} failed: {}. Beginning retry #{},debug,"<org.apache.kafka.clients.admin.KafkaAdminClient$Call: void fail(long,java.lang.Throwable)>"
"principal = {} is a super user, allowing operation without checking acls.",debug,<kafka.security.authorizer.AclAuthorizer: boolean isSuperUser(org.apache.kafka.common.security.auth.KafkaPrincipal)>
Unable to update IO metrics,warn,<kafka.metrics.LinuxIoMetricsCollector: boolean updateValues(long)>
Producer state must be empty during log initialization,<init>,<kafka.log.LogLoader: kafka.log.LoadedLogOffsets load()>
max-dirty-percent,newGauge,"<kafka.log.LogCleanerManager: void <init>(scala.collection.Seq,kafka.utils.Pool,kafka.server.LogDirFailureChannel)>"
time-since-last-run-ms,newGauge,"<kafka.log.LogCleanerManager: void <init>(scala.collection.Seq,kafka.utils.Pool,kafka.server.LogDirFailureChannel)>"
"ReplicaManager broker=, <*>,  , ",logIdent_$eq,"<kafka.server.ReplicaManager: void <init>(kafka.server.KafkaConfig,org.apache.kafka.common.metrics.Metrics,org.apache.kafka.common.utils.Time,kafka.utils.Scheduler,kafka.log.LogManager,kafka.server.QuotaFactory$QuotaManagers,kafka.server.MetadataCache,kafka.server.LogDirFailureChannel,kafka.server.AlterIsrManager,kafka.server.BrokerTopicStats,java.util.concurrent.atomic.AtomicBoolean,scala.Option,scala.Option,scala.Option,scala.Option,scala.Option,scala.Option)>"
kafka-delete-logs,schedule,<kafka.log.LogManager: void deleteLogs()>
kafka-delete-logs,schedule,<kafka.log.LogManager: void deleteLogs()>
"ProducerStateManager partition=, topicPartition,  , ",logIdent_$eq,"<kafka.log.ProducerStateManager: void <init>(org.apache.kafka.common.TopicPartition,java.io.File,int,int,org.apache.kafka.common.utils.Time)>"
"ControllerEventThread controllerId=, <*>,  , ",logIdent_$eq,"<kafka.controller.ControllerEventManager$ControllerEventThread: void <init>(kafka.controller.ControllerEventManager,java.lang.String)>"
"BrokerMetadataListener id=, brokerId,  , ",<init>,"<kafka.server.metadata.BrokerMetadataListener: void <init>(int,org.apache.kafka.common.utils.Time,scala.Option,long,scala.Option)>"
start end,addAbortedTransactions,"<kafka.log.Cleaner: void buildOffsetMap(kafka.log.UnifiedLog,long,long,kafka.log.OffsetMap,kafka.log.CleanerStats)>"
", <*>",options_$eq,<kafka.tools.DumpLogSegments$DumpLogSegmentsOptions: void <init>(java.lang.String[])>
/proc,<init>,<kafka.server.KafkaBroker: void $init$(kafka.server.KafkaBroker)>
"GroupMetadataManager brokerId=, brokerId,  , ",logIdent_$eq,"<kafka.coordinator.group.GroupMetadataManager: void <init>(int,kafka.api.ApiVersion,kafka.coordinator.group.OffsetConfig,kafka.server.ReplicaManager,org.apache.kafka.common.utils.Time,org.apache.kafka.common.metrics.Metrics)>"
"The controller returned fewer results than we , <*>, ",error,"<kafka.server.ConfigAdminManager$: void $anonfun$reassembleIncrementalResponse$2(java.util.IdentityHashMap,scala.collection.immutable.Map,org.apache.kafka.common.message.IncrementalAlterConfigsResponseData,org.apache.kafka.common.message.IncrementalAlterConfigsRequestData$AlterConfigsResource)>"
max-buffer-utilization-percent,newGauge,"<kafka.log.LogCleaner: void <init>(kafka.log.CleanerConfig,scala.collection.Seq,kafka.utils.Pool,kafka.server.LogDirFailureChannel,org.apache.kafka.common.utils.Time)>"
cleaner-recopy-percent,newGauge,"<kafka.log.LogCleaner: void <init>(kafka.log.CleanerConfig,scala.collection.Seq,kafka.utils.Pool,kafka.server.LogDirFailureChannel,org.apache.kafka.common.utils.Time)>"
max-clean-time-secs,newGauge,"<kafka.log.LogCleaner: void <init>(kafka.log.CleanerConfig,scala.collection.Seq,kafka.utils.Pool,kafka.server.LogDirFailureChannel,org.apache.kafka.common.utils.Time)>"
max-compaction-delay-secs,newGauge,"<kafka.log.LogCleaner: void <init>(kafka.log.CleanerConfig,scala.collection.Seq,kafka.utils.Pool,kafka.server.LogDirFailureChannel,org.apache.kafka.common.utils.Time)>"
DeadThreadCount,newGauge,"<kafka.log.LogCleaner: void <init>(kafka.log.CleanerConfig,scala.collection.Seq,kafka.utils.Pool,kafka.server.LogDirFailureChannel,org.apache.kafka.common.utils.Time)>"
"Failed to register Mbean , name, ",error,"<kafka.utils.CoreUtils$: boolean registerMBean(java.lang.Object,java.lang.String)>"
kafka-log-retention,schedule,"<kafka.log.LogManager: void startupWithConfigOverrides(kafka.log.LogConfig,scala.collection.Map)>"
