Log,LoggingLevel,Method
"Fsck: ignoring open file , <*>, ",info,"<org.apache.hadoop.hdfs.server.namenode.NamenodeFsck: void check(java.lang.String,org.apache.hadoop.hdfs.protocol.HdfsFileStatus,org.apache.hadoop.hdfs.server.namenode.NamenodeFsck$Result)>"
"Ramping down all scheduled reduces:, <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: void preemptReducesIfNeeded()>
"Going to preempt , <*>,  due to lack of space for maps, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator: void preemptReducesIfNeeded()>
Job init failed,warn,"<org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl$InitTransition: org.apache.hadoop.mapreduce.v2.app.job.JobStateInternal transition(org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,org.apache.hadoop.mapreduce.v2.app.job.event.JobEvent)>"
"OutputCommitter set in config , <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster$1: org.apache.hadoop.mapreduce.OutputCommitter call(org.apache.hadoop.conf.Configuration)>
"OutputCommitter is , <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster$1: org.apache.hadoop.mapreduce.OutputCommitter call(org.apache.hadoop.conf.Configuration)>
Could not parse the old history file. Will not have old AMinfos ,warn,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster: java.util.List readJustAMInfos()>
TaskHeartbeatHandler thread interrupted,info,<org.apache.hadoop.mapreduce.v2.app.TaskHeartbeatHandler$PingChecker: void run()>
"Task cleanup failed for attempt , <*>, ",warn,<org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler$EventProcessor: void handleTaskAbort(org.apache.hadoop.mapreduce.v2.app.commit.CommitterTaskAbortEvent)>
"Job failed as tasks failed. failedMaps:, <*>,  failedReduces:, <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl$TaskCompletedTransition: org.apache.hadoop.mapreduce.v2.app.job.JobStateInternal checkJobAfterTaskCompletion(org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl)>
"Got allocated containers , <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator$ScheduledRequests: void assign(java.util.List)>
"Assigning container , <*>,  with priority , <*>,  to NM , <*>, ",debug,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator$ScheduledRequests: void assign(java.util.List)>
"Cannot assign container , allocated_,  for a map as either ,  container memory less than required , <*>,  or no pending map tasks - maps.isEmpty=, <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator$ScheduledRequests: void assign(java.util.List)>
"Cannot assign container , allocated_,  for a reduce as either ,  container memory less than required , <*>,  or no pending reduce tasks - reduces.isEmpty=, <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator$ScheduledRequests: void assign(java.util.List)>
"Container allocated at unwanted priority: , <*>, . Returning to RM..., ",warn,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator$ScheduledRequests: void assign(java.util.List)>
"Got allocated container on a blacklisted  host , <*>, . Releasing container , allocated_, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator$ScheduledRequests: void assign(java.util.List)>
"Placing a new container request for task attempt , <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator$ScheduledRequests: void assign(java.util.List)>
"Could not map allocated container to a valid request. Releasing allocated container , allocated_, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator$ScheduledRequests: void assign(java.util.List)>
"Releasing unassigned and invalid container , allocated_, . RM may have assignment issues, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator$ScheduledRequests: void assign(java.util.List)>
"Progress of TaskAttempt , taskAttemptID,  is : , <*>, ",info,"<org.apache.hadoop.mapred.TaskAttemptListenerImpl: boolean statusUpdate(org.apache.hadoop.mapred.TaskAttemptID,org.apache.hadoop.mapred.TaskStatus)>"
KnownNode Count at . Not computing ignoreBlacklisting,info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: void computeIgnoreBlacklisting()>
"Ignore blacklisting set to true. Known: , <*>, , Blacklisted: , <*>, , , val, %, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: void computeIgnoreBlacklisting()>
"Ignore blacklisting set to false. Known: , <*>, , Blacklisted: , <*>, , , val, %, ",info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor: void computeIgnoreBlacklisting()>
Using mapred newApiCommitter.,info,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster: void serviceInit(org.apache.hadoop.conf.Configuration)>
"Attempt num: , <*>,  is last retry: , <*>,  because the staging dir doesn\'t exist., ",info,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster: void serviceInit(org.apache.hadoop.conf.Configuration)>
"Attempt num: , <*>,  is last retry: , <*>,  because a commit was started., ",info,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster: void serviceInit(org.apache.hadoop.conf.Configuration)>
"Not generating HistoryFinish event since start event not generated for task: , <*>, ",debug,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl$KillNewTransition: void transition(org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,org.apache.hadoop.mapreduce.v2.app.job.event.TaskEvent)>"
"No file for job-history with , jobId,  found in cache!, ",warn,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void processDoneFiles(org.apache.hadoop.mapreduce.v2.api.records.JobId)>
"No file for jobconf with , jobId,  found in cache!, ",warn,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void processDoneFiles(org.apache.hadoop.mapreduce.v2.api.records.JobId)>
"Unable to write out JobSummaryInfo to , qualifiedSummaryDoneFile_, , ",info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void processDoneFiles(org.apache.hadoop.mapreduce.v2.api.records.JobId)>
"Error closing writer for JobID: , jobId, ",error,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void processDoneFiles(org.apache.hadoop.mapreduce.v2.api.records.JobId)>
"Not generating HistoryFinish event since start event not generated for task: , <*>, ",debug,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl$KillWaitAttemptKilledTransition: org.apache.hadoop.mapreduce.v2.app.job.TaskStateInternal transition(org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,org.apache.hadoop.mapreduce.v2.app.job.event.TaskEvent)>"
"Job end notification URL not set, skipping.",info,<org.apache.hadoop.mapreduce.v2.app.JobEndNotifier: void notify(org.apache.hadoop.mapreduce.v2.api.records.JobReport)>
"Job end notification couldn\'t parse , <*>, ",warn,<org.apache.hadoop.mapreduce.v2.app.JobEndNotifier: void notify(org.apache.hadoop.mapreduce.v2.api.records.JobReport)>
"Job end notification attempts left , <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.JobEndNotifier: void notify(org.apache.hadoop.mapreduce.v2.api.records.JobReport)>
"Job end notification failed to notify : , <*>, ",warn,<org.apache.hadoop.mapreduce.v2.app.JobEndNotifier: void notify(org.apache.hadoop.mapreduce.v2.api.records.JobReport)>
"Job end notification succeeded for , <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.JobEndNotifier: void notify(org.apache.hadoop.mapreduce.v2.api.records.JobReport)>
Failed while getting the configured log directories,error,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceInit(org.apache.hadoop.conf.Configuration)>
"Failed while checking for/creating  history staging path: , <*>, , ",error,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceInit(org.apache.hadoop.conf.Configuration)>
"Creating intermediate history logDir: , <*>,  + based on conf. Should ideally be created by the JobHistoryServer: , yarn.app.mapreduce.am.create-intermediate-jh-base-dir, ",info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceInit(org.apache.hadoop.conf.Configuration)>
"Not creating intermediate history logDir: , <*>,  based on conf: , yarn.app.mapreduce.am.create-intermediate-jh-base-dir, . Either set to true or pre-create this directory with,  appropriate permissions, ",error,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceInit(org.apache.hadoop.conf.Configuration)>
"Failed checking for the existance of history intermediate done directory: , e_, , ",error,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceInit(org.apache.hadoop.conf.Configuration)>
"Error creating user intermediate history done directory:  , <*>, , ",error,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceInit(org.apache.hadoop.conf.Configuration)>
Timeline service is enabled,info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceInit(org.apache.hadoop.conf.Configuration)>
Emitting job history data to the timeline server is enabled,info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceInit(org.apache.hadoop.conf.Configuration)>
Timeline service is not enabled,info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceInit(org.apache.hadoop.conf.Configuration)>
Emitting job history data to the timeline server is not enabled,info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceInit(org.apache.hadoop.conf.Configuration)>
"Invalid event , type,  on Task , <*>, ",error,<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl: void internalError(org.apache.hadoop.mapreduce.v2.app.job.event.TaskEventType)>
"Stopping JobHistoryEventHandler. Size of the outstanding queue size is , <*>, ",info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
Interrupting Event Handling thread,debug,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
Null event handling thread,debug,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
Waiting for Event Handling thread to complete,debug,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
Interrupted Exception while stopping,info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
"Shutting down timer for , mi_, ",debug,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
"Exception while cancelling delayed flush timer. Likely caused by a failed flush , <*>, ",info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
"In stop, writing event , <*>, ",info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
"Found jobId , e,  to have not been closed. Will close, ",warn,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
"Exception while closing file , <*>, ",info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
Stopped JobHistoryEventHandler. super.stop(),info,<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void serviceStop()>
We are finishing cleanly so this is the last retry,info,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster: void shutDownJob()>
Calling stop for all the services,info,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster: void shutDownJob()>
"Job end notification started for jobID : , <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster: void shutDownJob()>
"Job end notification interrupted for jobID : , <*>, ",warn,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster: void shutDownJob()>
Graceful stop failed ,warn,<org.apache.hadoop.mapreduce.v2.app.MRAppMaster: void shutDownJob()>
"<*>,  given a go for committing the task output., ",info,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl$AttemptCommitPendingTransition: void transition(org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,org.apache.hadoop.mapreduce.v2.app.job.event.TaskEvent)>"
"<*>,  already given a go for committing the task output, so killing , <*>, ",info,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl$AttemptCommitPendingTransition: void transition(org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,org.apache.hadoop.mapreduce.v2.app.job.event.TaskEvent)>"
"Recovered output from task attempt , <*>, ",info,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: org.apache.hadoop.mapreduce.v2.app.job.TaskAttemptStateInternal recover(org.apache.hadoop.mapreduce.jobhistory.JobHistoryParser$TaskAttemptInfo,org.apache.hadoop.mapreduce.OutputCommitter,boolean)>"
"Unable to recover task attempt , <*>, ",error,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: org.apache.hadoop.mapreduce.v2.app.job.TaskAttemptStateInternal recover(org.apache.hadoop.mapreduce.jobhistory.JobHistoryParser$TaskAttemptInfo,org.apache.hadoop.mapreduce.OutputCommitter,boolean)>"
"Task attempt , <*>,  will be recovered as KILLED, ",info,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: org.apache.hadoop.mapreduce.v2.app.job.TaskAttemptStateInternal recover(org.apache.hadoop.mapreduce.jobhistory.JobHistoryParser$TaskAttemptInfo,org.apache.hadoop.mapreduce.OutputCommitter,boolean)>"
"TaskAttempt, <*>,  had not completed, recovering as KILLED, ",info,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: org.apache.hadoop.mapreduce.v2.app.job.TaskAttemptStateInternal recover(org.apache.hadoop.mapreduce.jobhistory.JobHistoryParser$TaskAttemptInfo,org.apache.hadoop.mapreduce.OutputCommitter,boolean)>"
"TaskAttempt , <*>,  found in unexpected state , recoveredState_, , recovering as KILLED, ",warn,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: org.apache.hadoop.mapreduce.v2.app.job.TaskAttemptStateInternal recover(org.apache.hadoop.mapreduce.jobhistory.JobHistoryParser$TaskAttemptInfo,org.apache.hadoop.mapreduce.OutputCommitter,boolean)>"
"Task cleanup failed for attempt , <*>, ",warn,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: org.apache.hadoop.mapreduce.v2.app.job.TaskAttemptStateInternal recover(org.apache.hadoop.mapreduce.jobhistory.JobHistoryParser$TaskAttemptInfo,org.apache.hadoop.mapreduce.OutputCommitter,boolean)>"
"Log Directory is null, returning",error,"<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void setupEventWriter(org.apache.hadoop.mapreduce.v2.api.records.JobId,java.lang.String)>"
Missing Log Directory for History,<init>,"<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void setupEventWriter(org.apache.hadoop.mapreduce.v2.api.records.JobId,java.lang.String)>"
"Event Writer setup for JobId: , jobId, , File: , <*>, ",info,"<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void setupEventWriter(org.apache.hadoop.mapreduce.v2.api.records.JobId,java.lang.String)>"
"Could not create log file: , <*>,  + for job , , <*>, , ",info,"<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void setupEventWriter(org.apache.hadoop.mapreduce.v2.api.records.JobId,java.lang.String)>"
Failed to write the job configuration file,info,"<org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler: void setupEventWriter(org.apache.hadoop.mapreduce.v2.api.records.JobId,java.lang.String)>"
Assigned from earlierFailedMaps,info,<org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator$ScheduledRequests: org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor$ContainerRequest assignToFailedMap(org.apache.hadoop.yarn.api.records.Container)>
"Kill job , <*>,  received from , <*>,  at , <*>, ",info,<org.apache.hadoop.mapreduce.v2.app.client.MRClientService$MRClientProtocolHandler: org.apache.hadoop.mapreduce.v2.api.protocolrecords.KillJobResponse killJob(org.apache.hadoop.mapreduce.v2.api.protocolrecords.KillJobRequest)>
Can\'t make a speculation runtime estimator,error,"<org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: org.apache.hadoop.mapreduce.v2.app.speculate.TaskRuntimeEstimator getEstimator(org.apache.hadoop.conf.Configuration,org.apache.hadoop.mapreduce.v2.app.AppContext)>"
Can\'t make a speculation runtime estimator,error,"<org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: org.apache.hadoop.mapreduce.v2.app.speculate.TaskRuntimeEstimator getEstimator(org.apache.hadoop.conf.Configuration,org.apache.hadoop.mapreduce.v2.app.AppContext)>"
Can\'t make a speculation runtime estimator,error,"<org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: org.apache.hadoop.mapreduce.v2.app.speculate.TaskRuntimeEstimator getEstimator(org.apache.hadoop.conf.Configuration,org.apache.hadoop.mapreduce.v2.app.AppContext)>"
Can\'t make a speculation runtime estimator,error,"<org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator: org.apache.hadoop.mapreduce.v2.app.speculate.TaskRuntimeEstimator getEstimator(org.apache.hadoop.conf.Configuration,org.apache.hadoop.mapreduce.v2.app.AppContext)>"
"Failed to render tasks page with task type : , <*>,  for job id : , <*>, ",error,<org.apache.hadoop.mapreduce.v2.app.webapp.AppController: void tasks()>
"The job-jar file on the remote FS is , <*>, ",info,"<org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl: org.apache.hadoop.yarn.api.records.ContainerLaunchContext createCommonContainerLaunchContext(java.util.Map,org.apache.hadoop.conf.Configuration,org.apache.hadoop.security.token.Token,org.apache.hadoop.mapred.JobID,org.apache.hadoop.security.Credentials)>"
