Log,LoggingLevel,Method
Job <*> under leader id <*> failed.,debug,<org.apache.flink.runtime.jobmaster.DefaultJobMasterServiceProcess: void jobMasterFailed(java.lang.Throwable)>
There are <*> excess resources for job <*> before re-assignment.,trace,<org.apache.flink.runtime.resourcemanager.slotmanager.JobScopedResourceTracker: void tryAssigningExcessSlots()>
There are <*> excess resources for job <*> after re-assignment.,trace,<org.apache.flink.runtime.resourcemanager.slotmanager.JobScopedResourceTracker: void tryAssigningExcessSlots()>
Removing <*> from ZooKeeper,info,<org.apache.flink.runtime.zookeeper.ZooKeeperStateHandleStore: void clearEntries()>
<*> will not be reported as the metric dump would exceed the maximum size of <*> bytes.,debug,"<org.apache.flink.runtime.metrics.dump.MetricQueryService: void logDumpSizeWouldExceedLimit(java.lang.String,boolean)>"
<*> will not be reported as the metric dump would exceed the maximum size of <*> bytes.,info,"<org.apache.flink.runtime.metrics.dump.MetricQueryService: void logDumpSizeWouldExceedLimit(java.lang.String,boolean)>"
Received slot request <*> with resource requirements: <*>,debug,<org.apache.flink.runtime.jobmaster.slotpool.PhysicalSlotProviderImpl: java.util.concurrent.CompletableFuture allocatePhysicalSlot(org.apache.flink.runtime.jobmaster.slotpool.PhysicalSlotRequest)>
Cannot run \'<*>\' because the actual state is <*> and not <*>.,debug,"<org.apache.flink.runtime.scheduler.adaptive.State: void tryRun(java.lang.Class,org.apache.flink.util.function.ThrowingConsumer,java.lang.String)>"
Received consume notification from <*>.,debug,<org.apache.flink.runtime.io.network.partition.ResultPartitionManager: void onConsumedPartition(org.apache.flink.runtime.io.network.partition.ResultPartition)>
Released partition <*> produced by <*>.,debug,<org.apache.flink.runtime.io.network.partition.ResultPartitionManager: void onConsumedPartition(org.apache.flink.runtime.io.network.partition.ResultPartition)>
Rest endpoint shutdown complete.,debug,<org.apache.flink.runtime.rest.RestClient: void shutdown(org.apache.flink.api.common.time.Time)>
Rest endpoint shutdown failed.,warn,<org.apache.flink.runtime.rest.RestClient: void shutdown(org.apache.flink.api.common.time.Time)>
LOG,<init>,<org.apache.flink.runtime.rest.handler.RestHandlerException$LoggingBehavior: void <clinit>()>
IGNORE,<init>,<org.apache.flink.runtime.rest.handler.RestHandlerException$LoggingBehavior: void <clinit>()>
Received slot report from TaskManager <*> which is no longer registered.,debug,"<org.apache.flink.runtime.resourcemanager.ResourceManager$TaskManagerHeartbeatListener: void reportPayload(org.apache.flink.runtime.clusterframework.types.ResourceID,org.apache.flink.runtime.taskexecutor.TaskExecutorHeartbeatPayload)>"
Cannot access com.sun.management.OperatingSystemMXBean.getProcessCpuLoad() - CPU load metrics will not be available.,warn,<org.apache.flink.runtime.metrics.util.MetricUtils: void instantiateCPUMetrics(org.apache.flink.metrics.MetricGroup)>
Cannot persist the slot allocation snapshot <*>.,debug,<org.apache.flink.runtime.taskexecutor.TaskExecutor: void tryPersistAllocationSnapshot(org.apache.flink.runtime.taskexecutor.slot.SlotAllocationSnapshot)>
Grant leadership to contender <*> with session ID <*>.,debug,<org.apache.flink.runtime.leaderelection.DefaultLeaderElectionService: void onGrantLeadership(java.util.UUID)>
Ignoring the grant leadership notification since the <*> has already been closed.,debug,<org.apache.flink.runtime.leaderelection.DefaultLeaderElectionService: void onGrantLeadership(java.util.UUID)>
"<*> <*> <*>, checkpoint <*> @ <*>",trace,"<org.apache.flink.runtime.io.network.logger.NetworkActionsLogger: void tracePersist(java.lang.String,org.apache.flink.runtime.io.network.buffer.Buffer,java.lang.String,java.lang.Object,long)>"
Received GET request for BLOB <*>/<*> from <*>.,debug,"<org.apache.flink.runtime.blob.BlobServerConnection: void get(java.io.InputStream,java.io.OutputStream,byte[])>"
GET operation from <*> failed.,error,"<org.apache.flink.runtime.blob.BlobServerConnection: void get(java.io.InputStream,java.io.OutputStream,byte[])>"
GET operation failed for BLOB <*>/<*> from <*>.,error,"<org.apache.flink.runtime.blob.BlobServerConnection: void get(java.io.InputStream,java.io.OutputStream,byte[])>"
DELETE operation failed for BLOB <*>/<*> from <*>.,warn,"<org.apache.flink.runtime.blob.BlobServerConnection: void get(java.io.InputStream,java.io.OutputStream,byte[])>"
Socket connection closed,debug,"<org.apache.flink.runtime.blob.BlobServerConnection: void get(java.io.InputStream,java.io.OutputStream,byte[])>"
GET operation failed,error,"<org.apache.flink.runtime.blob.BlobServerConnection: void get(java.io.InputStream,java.io.OutputStream,byte[])>"
Using a local buffer pool with <*>-<*> buffers,debug,"<org.apache.flink.runtime.io.network.buffer.LocalBufferPool: void <init>(org.apache.flink.runtime.io.network.buffer.NetworkBufferPool,int,int,int,int)>"
Shutting <*> down with application status <*>. Diagnostics <*>.,info,"<org.apache.flink.runtime.entrypoint.ClusterEntrypoint: java.util.concurrent.CompletableFuture shutDownAsync(org.apache.flink.runtime.clusterframework.ApplicationStatus,org.apache.flink.runtime.entrypoint.ClusterEntrypoint$ShutdownBehaviour,java.lang.String,boolean)>"
"Discarding job leader lost leadership, because a new job leader was found for job <*>. ",debug,"<org.apache.flink.runtime.resourcemanager.ResourceManager: void jobLeaderLostLeadership(org.apache.flink.api.common.JobID,org.apache.flink.runtime.jobmaster.JobMasterId)>"
Discard job leader lost leadership for outdated leader <*> for job <*>.,debug,"<org.apache.flink.runtime.resourcemanager.ResourceManager: void jobLeaderLostLeadership(org.apache.flink.api.common.JobID,org.apache.flink.runtime.jobmaster.JobMasterId)>"
"Recover all persisted job graphs that are not finished, yet.",info,<org.apache.flink.runtime.dispatcher.runner.SessionDispatcherLeaderProcess: java.util.Collection recoverJobs(java.util.Set)>
Successfully recovered <*> persisted job graphs.,info,<org.apache.flink.runtime.dispatcher.runner.SessionDispatcherLeaderProcess: java.util.Collection recoverJobs(java.util.Set)>
Recovering subtask <*> to checkpoint <*> for source <*> to checkpoint.,info,"<org.apache.flink.runtime.source.coordinator.SourceCoordinator: void lambda$subtaskReset$4(int,long)>"
Adding splits back to the split enumerator of source <*>: <*>,debug,"<org.apache.flink.runtime.source.coordinator.SourceCoordinator: void lambda$subtaskReset$4(int,long)>"
"Resolved <*> address, beginning registration",info,<org.apache.flink.runtime.registration.RetryingRegistration: void lambda$startRegistration$0(org.apache.flink.runtime.rpc.RpcGateway)>
TaskManager will use hostname/address \'<*>\' (<*>) for communication.,info,"<org.apache.flink.runtime.taskexecutor.TaskManagerRunner: java.lang.String determineTaskManagerBindAddressByConnectingToResourceManager(org.apache.flink.configuration.Configuration,org.apache.flink.runtime.highavailability.HighAvailabilityServices,org.apache.flink.runtime.rpc.RpcSystemUtils)>"
Stop current JobMasterServiceProcess because the leadership has been revoked.,debug,<org.apache.flink.runtime.jobmaster.JobMasterServiceLeadershipRunner: java.util.concurrent.CompletableFuture stopJobMasterServiceProcess()>
Failed to release input gate for task <*>.,error,<org.apache.flink.runtime.taskmanager.Task: void closeAllInputGates()>
Using the request slot matching strategy: <*>,debug,"<org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolBridge: void <init>(org.apache.flink.api.common.JobID,org.apache.flink.runtime.jobmaster.slotpool.DeclarativeSlotPoolFactory,org.apache.flink.util.clock.Clock,org.apache.flink.api.common.time.Time,org.apache.flink.api.common.time.Time,org.apache.flink.api.common.time.Time,org.apache.flink.runtime.jobmaster.slotpool.RequestSlotMatchingStrategy)>"
Recovering job graph <*> from <*>.,debug,<org.apache.flink.runtime.jobmanager.DefaultJobGraphStore: org.apache.flink.runtime.jobgraph.JobGraph recoverJobGraph(org.apache.flink.api.common.JobID)>
Recovered <*>.,info,<org.apache.flink.runtime.jobmanager.DefaultJobGraphStore: org.apache.flink.runtime.jobgraph.JobGraph recoverJobGraph(org.apache.flink.api.common.JobID)>
Successful registration at job manager <*> for job <*>.,info,<org.apache.flink.runtime.taskexecutor.DefaultJobLeaderService$JobManagerLeaderListener$JobManagerRegisteredRpcConnection: void lambda$onRegistrationSuccess$0(org.apache.flink.runtime.jobmaster.JMTMRegistrationSuccess)>
Could not close user classloader,warn,<org.apache.flink.runtime.execution.librarycache.FlinkUserCodeClassLoaders$SafetyNetWrapperClassLoader: void close()>
Requesting subpartition <*> of partition <*> with <*> ms delay.,debug,"<org.apache.flink.runtime.io.network.netty.NettyPartitionRequestClient: void requestSubpartition(org.apache.flink.runtime.io.network.partition.ResultPartitionID,int,org.apache.flink.runtime.io.network.partition.consumer.RemoteInputChannel,int)>"
Exception while discarding local task state snapshot of checkpoint <*> in subtask (<*> - <*> - <*>).,warn,"<org.apache.flink.runtime.state.TaskLocalStateStoreImpl: void lambda$discardLocalStateForCheckpoint$5(long,org.apache.flink.runtime.checkpoint.TaskStateSnapshot)>"
"Failed to locally delete BLOB , key,  at , <*>, ",warn,"<org.apache.flink.runtime.blob.BlobServer: boolean deleteInternal(org.apache.flink.api.common.JobID,org.apache.flink.runtime.blob.PermanentBlobKey)>"
<*>,tryAssignResource,"<org.apache.flink.runtime.scheduler.adaptive.AdaptiveScheduler: org.apache.flink.runtime.executiongraph.ExecutionGraph assignSlotsToExecutionGraph(org.apache.flink.runtime.executiongraph.ExecutionGraph,org.apache.flink.runtime.scheduler.adaptive.allocator.ReservedSlots)>"
Requesting TaskManager\'s path for query services failed.,debug,"<org.apache.flink.runtime.rest.handler.legacy.metrics.MetricFetcherImpl: void lambda$fetchMetrics$3(java.util.Collection,java.lang.Throwable)>"
Error while attempting to deserialize user AggregateFunction.,error,"<org.apache.flink.runtime.jobmaster.JobMaster: java.util.concurrent.CompletableFuture updateGlobalAggregate(java.lang.String,java.lang.Object,byte[])>"
Failed to register at resource manager <*>.,info,<org.apache.flink.runtime.taskexecutor.TaskExecutorToResourceManagerConnection: void onRegistrationFailure(java.lang.Throwable)>
Received JobGraph submission \'<*>\' (<*>).,info,"<org.apache.flink.runtime.dispatcher.Dispatcher: java.util.concurrent.CompletableFuture submitJob(org.apache.flink.runtime.jobgraph.JobGraph,org.apache.flink.api.common.time.Time)>"
Ignoring JobGraph submission \'<*>\' (<*>) because the job already reached a globally-terminal state (i.e. <*>) in a previous execution.,warn,"<org.apache.flink.runtime.dispatcher.Dispatcher: java.util.concurrent.CompletableFuture submitJob(org.apache.flink.runtime.jobgraph.JobGraph,org.apache.flink.api.common.time.Time)>"
We could not delete the storage location: <*> in CLAIM restore mode. It is most probably because of shared files still being used by newer checkpoints,debug,<org.apache.flink.runtime.checkpoint.Checkpoints$ClaimModeCompletedStorageLocation: void disposeStorageLocation()>
Connected to ZooKeeper quorum. Leader retrieval can start.,debug,<org.apache.flink.runtime.leaderretrieval.ZooKeeperLeaderRetrievalDriver: void handleStateChange(org.apache.flink.shaded.curator5.org.apache.curator.framework.state.ConnectionState)>
"Connection to ZooKeeper suspended, waiting for reconnection.",warn,<org.apache.flink.runtime.leaderretrieval.ZooKeeperLeaderRetrievalDriver: void handleStateChange(org.apache.flink.shaded.curator5.org.apache.curator.framework.state.ConnectionState)>
Connection to ZooKeeper was reconnected. Leader retrieval can be restarted.,info,<org.apache.flink.runtime.leaderretrieval.ZooKeeperLeaderRetrievalDriver: void handleStateChange(org.apache.flink.shaded.curator5.org.apache.curator.framework.state.ConnectionState)>
Connection to ZooKeeper lost. Can no longer retrieve the leader from ZooKeeper.,warn,<org.apache.flink.runtime.leaderretrieval.ZooKeeperLeaderRetrievalDriver: void handleStateChange(org.apache.flink.shaded.curator5.org.apache.curator.framework.state.ConnectionState)>
Checkpoint <*> of job <*> expired before completing.,info,<org.apache.flink.runtime.checkpoint.CheckpointCoordinator$CheckpointCanceller: void run()>
No master state to restore,info,"<org.apache.flink.runtime.checkpoint.hooks.MasterHooks: void restoreMasterHooks(java.util.Map,java.util.Collection,long,boolean,org.slf4j.Logger)>"
Calling master restore hooks,info,"<org.apache.flink.runtime.checkpoint.hooks.MasterHooks: void restoreMasterHooks(java.util.Map,java.util.Collection,long,boolean,org.slf4j.Logger)>"
Found state to restore for hook \'<*>\',debug,"<org.apache.flink.runtime.checkpoint.hooks.MasterHooks: void restoreMasterHooks(java.util.Map,java.util.Collection,long,boolean,org.slf4j.Logger)>"
Dropping unmatched state from \'<*>\',info,"<org.apache.flink.runtime.checkpoint.hooks.MasterHooks: void restoreMasterHooks(java.util.Map,java.util.Collection,long,boolean,org.slf4j.Logger)>"
Transition from state <*> to <*>.,debug,<org.apache.flink.runtime.scheduler.adaptive.AdaptiveScheduler: org.apache.flink.runtime.scheduler.adaptive.State transitionToState(org.apache.flink.runtime.scheduler.adaptive.StateFactory)>
Maximum capacity of ^ in StateMap reached. Cannot increase hash map size. This can lead to more collisions and lower performance. Please consider scaling-out your job or using a different keyed state backend implementation!,warn,<org.apache.flink.runtime.state.heap.CopyOnWriteStateMap: org.apache.flink.runtime.state.heap.CopyOnWriteStateMap$StateMapEntry[] makeTable(int)>
"Failed to stringify accumulator , name, , ",error,"<org.apache.flink.runtime.accumulators.StringifiedAccumulatorResult: org.apache.flink.runtime.accumulators.StringifiedAccumulatorResult stringifyAccumulatorResult(java.lang.String,org.apache.flink.util.OptionalFailure)>"
Using restart back off time strategy <*> for <*> (<*>).,info,"<org.apache.flink.runtime.scheduler.DefaultSchedulerFactory: org.apache.flink.runtime.scheduler.SchedulerNG createInstance(org.slf4j.Logger,org.apache.flink.runtime.jobgraph.JobGraph,java.util.concurrent.Executor,org.apache.flink.configuration.Configuration,org.apache.flink.runtime.jobmaster.slotpool.SlotPoolService,java.util.concurrent.ScheduledExecutorService,java.lang.ClassLoader,org.apache.flink.runtime.checkpoint.CheckpointRecoveryFactory,org.apache.flink.api.common.time.Time,org.apache.flink.runtime.blob.BlobWriter,org.apache.flink.runtime.metrics.groups.JobManagerJobMetricGroup,org.apache.flink.api.common.time.Time,org.apache.flink.runtime.shuffle.ShuffleMaster,org.apache.flink.runtime.io.network.partition.JobMasterPartitionTracker,org.apache.flink.runtime.jobmaster.ExecutionDeploymentTracker,long,org.apache.flink.runtime.concurrent.ComponentMainThreadExecutor,org.apache.flink.runtime.rpc.FatalErrorHandler,org.apache.flink.runtime.executiongraph.JobStatusListener)>"
