Log,LoggingLevel,Method
TTransportException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginUpdateBlob$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginUpdateBlob$1: void onError(java.lang.Exception)>
Exception inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginUpdateBlob$1: void onError(java.lang.Exception)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginUpdateBlob$1: void onError(java.lang.Exception)>
TRACE,<init>,<org.apache.storm.multilang.ShellMsg$ShellLogLevel: void <clinit>()>
DEBUG,<init>,<org.apache.storm.multilang.ShellMsg$ShellLogLevel: void <clinit>()>
INFO,<init>,<org.apache.storm.multilang.ShellMsg$ShellLogLevel: void <clinit>()>
WARN,<init>,<org.apache.storm.multilang.ShellMsg$ShellLogLevel: void <clinit>()>
ERROR,<init>,<org.apache.storm.multilang.ShellMsg$ShellLogLevel: void <clinit>()>
Started comparison aggregation for batch: <*> in operation <*>,debug,"<org.apache.storm.trident.operation.builtin.ComparisonAggregator: org.apache.storm.trident.operation.builtin.ComparisonAggregator$State init(java.lang.Object,org.apache.storm.trident.operation.TridentCollector)>"
Subject failed to create sasl server.,error,<org.apache.storm.messaging.netty.KerberosSaslNettyServer$1: javax.security.sasl.SaslServer run()>
Timeouts disabled for executor <*>:<*>,info,<org.apache.storm.executor.Executor: void setupTicks(boolean)>
TTransportException writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getBlobReplication$1: void onComplete(java.lang.Integer)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getBlobReplication$1: void onComplete(java.lang.Integer)>
"Success transaction , tx, ",debug,<org.apache.storm.trident.spout.PartitionedTridentSpoutExecutor$Emitter: void success(org.apache.storm.trident.topology.TransactionAttempt)>
", ",cleanupBefore,<org.apache.storm.trident.spout.PartitionedTridentSpoutExecutor$Emitter: void success(org.apache.storm.trident.topology.TransactionAttempt)>
Received error in thread <*>.. terminating worker...,error,"<org.apache.storm.utils.Utils: void lambda$createWorkerUncaughtExceptionHandler$3(java.lang.Thread,java.lang.Throwable)>"
Shell cmd: <*>,debug,<org.apache.storm.container.cgroup.SystemOperation: java.lang.String exec(java.lang.String)>
Shell Output: <*>,debug,<org.apache.storm.container.cgroup.SystemOperation: java.lang.String exec(java.lang.String)>
Shell Error Output: <*>,error,<org.apache.storm.container.cgroup.SystemOperation: java.lang.String exec(java.lang.String)>
Failing <*> tuples,debug,<org.apache.storm.topology.StatefulBoltExecutor: void fail(java.util.List)>
"last heartbeat : <*>, waiting subprocess now : <*>, worker timeout (ms) : <*>",debug,<org.apache.storm.spout.ShellSpout$SpoutHeartbeatTimerTask: void run()>
submitTopologyWithOpts,<init>,<org.apache.storm.generated.Nimbus$AsyncProcessor$submitTopologyWithOpts: void <init>()>
Will invoke start after recovery is complete.,debug,<org.apache.storm.topology.StatefulWindowedBoltExecutor: void start()>
SaslDigestCallback: Creating SaslDigestCallback handler with topology token: <*>,debug,"<org.apache.storm.messaging.netty.SaslNettyServer$SaslDigestCallbackHandler: void <init>(java.lang.String,byte[])>"
No principal found in login subject,info,<org.apache.storm.security.auth.kerberos.KerberosSaslTransportPlugin: java.lang.String getPrincipal(javax.security.auth.Subject)>
", ",cleanupBefore,<org.apache.storm.trident.spout.OpaquePartitionedTridentSpoutExecutor$Emitter: void success(org.apache.storm.trident.topology.TransactionAttempt)>
Success transaction <*>. <*>,debug,<org.apache.storm.trident.spout.OpaquePartitionedTridentSpoutExecutor$Emitter: void success(org.apache.storm.trident.topology.TransactionAttempt)>
"Fail. tx_attempt = <*>, tx_status = <*>, <*>",debug,<org.apache.storm.trident.topology.MasterBatchCoordinator: void fail(java.lang.Object)>
TTransportException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$finishFileUpload$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$finishFileUpload$1: void onError(java.lang.Exception)>
Exception inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$finishFileUpload$1: void onError(java.lang.Exception)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$finishFileUpload$1: void onError(java.lang.Exception)>
LogLevel,<init>,<org.apache.storm.generated.LogLevel: void <clinit>()>
target_log_level,<init>,<org.apache.storm.generated.LogLevel: void <clinit>()>
reset_log_level_timeout_secs,<init>,<org.apache.storm.generated.LogLevel: void <clinit>()>
reset_log_level_timeout_epoch,<init>,<org.apache.storm.generated.LogLevel: void <clinit>()>
reset_log_level,<init>,<org.apache.storm.generated.LogLevel: void <clinit>()>
target_log_level,<init>,<org.apache.storm.generated.LogLevel: void <clinit>()>
reset_log_level_timeout_secs,<init>,<org.apache.storm.generated.LogLevel: void <clinit>()>
reset_log_level_timeout_epoch,<init>,<org.apache.storm.generated.LogLevel: void <clinit>()>
reset_log_level,<init>,<org.apache.storm.generated.LogLevel: void <clinit>()>
killTopologyWithOpts,<init>,<org.apache.storm.generated.Nimbus$AsyncClient$killTopologyWithOpts_call: void write_args(org.apache.storm.thrift.protocol.TProtocol)>
setLogConfig_result,<init>,<org.apache.storm.generated.Nimbus$setLogConfig_result: void <clinit>()>
Not attempting to re-login since the last re-login was attempted less than  seconds before.,warn,<org.apache.storm.messaging.netty.Login: void sleepUntilSufficientTimeElapsed()>
TGT renewal thread has been interrupted and will exit.,warn,<org.apache.storm.messaging.netty.Login: void sleepUntilSufficientTimeElapsed()>
getTopologyInfoWithOpts_args,<init>,<org.apache.storm.generated.Nimbus$getTopologyInfoWithOpts_args: void <clinit>()>
<*> is used as the hdfs principal. Please use <*> instead,warn,<org.apache.storm.Config: java.lang.String getHdfsPrincipal(java.util.Map)>
Both <*> and <*> are set. Use <*> only.,warn,<org.apache.storm.Config: java.lang.String getHdfsPrincipal(java.util.Map)>
Delete partition: <*>,debug,<org.apache.storm.windowing.persistence.WindowState: void deletePartition(long)>
\n\n\t\tYOU HAVE ENABLED INSECURE WORKER TOKENS.  IF THIS IS NOT A UNIT TEST PLEASE STOP NOW!!!\n\n,error,<org.apache.storm.security.auth.ClientAuthUtils: boolean willWorkerTokensBeStoredSecurely(java.util.Map)>
java.security.auth.login.config,put,<org.apache.storm.security.auth.kerberos.AutoTGT: void main(java.lang.String[])>
"Got a Subject , <*>, ",info,<org.apache.storm.security.auth.kerberos.AutoTGT: void main(java.lang.String[])>
"Commit streamState, txid <*>",debug,<org.apache.storm.topology.PersistentWindowedBoltExecutor: void preCommit(long)>
preCommit before prePrepare in initialized state,warn,<org.apache.storm.topology.PersistentWindowedBoltExecutor: void preCommit(long)>
SASL DIGEST-MD client transport has been established,debug,"<org.apache.storm.security.auth.digest.DigestSaslTransportPlugin: org.apache.storm.thrift.transport.TTransport connect(org.apache.storm.thrift.transport.TTransport,java.lang.String,java.lang.String)>"
TTransportException writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$setWorkerProfiler$1: void onComplete(java.lang.Void)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$setWorkerProfiler$1: void onComplete(java.lang.Void)>
user <*>,debug,"<org.apache.storm.blobstore.BlobStoreAclHandler: void hasAnyPermissions(java.util.List,int,javax.security.auth.Subject,java.lang.String)>"
 user: <*> allowed: <*> key: <*>,debug,"<org.apache.storm.blobstore.BlobStoreAclHandler: void hasAnyPermissions(java.util.List,int,javax.security.auth.Subject,java.lang.String)>"
TTransportException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$sendSupervisorWorkerHeartbeat$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$sendSupervisorWorkerHeartbeat$1: void onError(java.lang.Exception)>
Exception inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$sendSupervisorWorkerHeartbeat$1: void onError(java.lang.Exception)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$sendSupervisorWorkerHeartbeat$1: void onError(java.lang.Exception)>
Not an impersonation attempt.,debug,"<org.apache.storm.security.auth.authorizer.ImpersonationAuthorizer: boolean permit(org.apache.storm.security.auth.ReqContext,java.lang.String,java.util.Map)>"
"user = <*>, principal = <*> is attempting to impersonate user = <*> for operation = <*> from host = <*>",info,"<org.apache.storm.security.auth.authorizer.ImpersonationAuthorizer: boolean permit(org.apache.storm.security.auth.ReqContext,java.lang.String,java.util.Map)>"
"user = <*>, principal = <*> is trying to impersonate user <*>, but config <*> does not have entry for impersonating user or principal.Please see SECURITY.MD to learn how to configure users for impersonation.",info,"<org.apache.storm.security.auth.authorizer.ImpersonationAuthorizer: boolean permit(org.apache.storm.security.auth.ReqContext,java.lang.String,java.util.Map)>"
"user = <*>, principal = <*> is allowed to impersonate groups = <*> from hosts = <*> ",debug,"<org.apache.storm.security.auth.authorizer.ImpersonationAuthorizer: boolean permit(org.apache.storm.security.auth.ReqContext,java.lang.String,java.util.Map)>"
"user = <*>, principal = <*> is not allowed to impersonate from host <*> ",info,"<org.apache.storm.security.auth.authorizer.ImpersonationAuthorizer: boolean permit(org.apache.storm.security.auth.ReqContext,java.lang.String,java.util.Map)>"
"user = <*>, principal = <*> is not allowed to impersonate any group that user <*> is part of.",info,"<org.apache.storm.security.auth.authorizer.ImpersonationAuthorizer: boolean permit(org.apache.storm.security.auth.ReqContext,java.lang.String,java.util.Map)>"
Allowing impersonation of user <*> by user <*>,info,"<org.apache.storm.security.auth.authorizer.ImpersonationAuthorizer: boolean permit(org.apache.storm.security.auth.ReqContext,java.lang.String,java.util.Map)>"
TTransportException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginCreateBlob$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginCreateBlob$1: void onError(java.lang.Exception)>
Exception inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginCreateBlob$1: void onError(java.lang.Exception)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$beginCreateBlob$1: void onError(java.lang.Exception)>
TTransportException writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$cancelBlobUpload$1: void onComplete(java.lang.Void)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$cancelBlobUpload$1: void onComplete(java.lang.Void)>
TTransportException writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologyInfo$1: void onComplete(org.apache.storm.generated.TopologyInfo)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologyInfo$1: void onComplete(org.apache.storm.generated.TopologyInfo)>
response: Responding to input token of length: <*>,debug,<org.apache.storm.messaging.netty.SaslNettyServer: byte[] response(byte[])>
response: Response token length: <*>,debug,<org.apache.storm.messaging.netty.SaslNettyServer: byte[] response(byte[])>
response: Failed to evaluate client token of length: <*> : <*>,error,<org.apache.storm.messaging.netty.SaslNettyServer: byte[] response(byte[])>
TTransportException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologyInfo$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologyInfo$1: void onError(java.lang.Exception)>
Exception inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologyInfo$1: void onError(java.lang.Exception)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologyInfo$1: void onError(java.lang.Exception)>
logFilePath <*>,info,<org.apache.storm.metric.FileBasedEventLogger: void initLogWriter(java.nio.file.Path)>
Error setting up FileBasedEventLogger.,error,<org.apache.storm.metric.FileBasedEventLogger: void initLogWriter(java.nio.file.Path)>
TTransportException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$rebalance$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$rebalance$1: void onError(java.lang.Exception)>
Exception inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$rebalance$1: void onError(java.lang.Exception)>
Exception writing to internal frame buffer,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$rebalance$1: void onError(java.lang.Exception)>
LogConfig(,<init>,<org.apache.storm.generated.LogConfig: java.lang.String toString()>
named_logger_level:,append,<org.apache.storm.generated.LogConfig: java.lang.String toString()>
deleteNode child <*>,debug,"<org.apache.storm.zookeeper.ClientZookeeper: void deleteNodeBlobstore(org.apache.storm.shade.org.apache.curator.framework.CuratorFramework,java.lang.String,java.lang.String)>"
PROCESSING,<init>,<org.apache.storm.trident.topology.MasterBatchCoordinator$AttemptStatus: void <clinit>()>
PROCESSED,<init>,<org.apache.storm.trident.topology.MasterBatchCoordinator$AttemptStatus: void <clinit>()>
COMMITTING,<init>,<org.apache.storm.trident.topology.MasterBatchCoordinator$AttemptStatus: void <clinit>()>
TTransportException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologyInfoWithOpts$1: void onError(java.lang.Exception)>
TApplicationException inside handler,error,<org.apache.storm.generated.Nimbus$AsyncProcessor$getTopologyInfoWithOpts$1: void onError(java.lang.Exception)>
